AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
779.0,2474.7,82.36,-0.01,0.15,8.78,20.97
791.0,2478.1,80.92,-0.02,0.05,8.48,21.82
802.0,2480.3,82.58,-0.03,-0.01,7.78,21.96
809.0,2478.0,82.29,0.0,-0.04,6.44,22.63
812.0,2469.3,81.9,-0.01,-0.01,5.64,24.29
815.0,2455.4,81.91,0.02,0.06,4.9,16.03
819.0,2442.7,83.64,0.0,0.09,4.86,5.67
823.0,2407.5,84.05,0.05,-0.04,4.93,10.46
826.0,2396.7,83.48,-0.02,0.07,4.69,20.61
830.0,2197.3,85.76,0.0,-0.1,3.12,27.44
829.0,2065.8,86.52,0.05,0.11,1.72,32.17
827.0,2040.8,83.36,0.05,0.22,1.34,34.35
825.0,2052.2,85.49,0.02,0.12,0.13,38.35
818.0,2099.4,85.64,0.03,0.25,-0.35,38.77
811.0,2122.8,86.37,0.03,0.17,-1.85,39.69
802.0,2126.4,87.57,0.07,0.12,-3.05,33.35
788.0,2127.4,87.05,0.03,0.13,-1.64,25.53
777.0,2129.4,89.95,-0.03,0.14,0.24,21.88
770.0,2137.5,91.5,-0.01,0.19,2.08,21.83
766.0,2142.4,92.64,-0.02,0.15,3.92,19.32
763.0,2139.3,91.5,-0.03,0.18,3.89,21.46
760.0,2141.9,91.47,0.0,0.13,2.41,18.15
761.0,2148.5,92.31,0.03,0.1,2.1,16.83
764.0,2141.8,91.34,0.0,0.02,2.54,16.81
775.0,2134.5,90.05,0.03,-0.08,3.23,5.2
779.0,2138.7,91.25,0.02,-0.1,3.44,5.62
780.0,2135.5,89.52,-0.04,-0.06,3.25,-0.32
783.0,2125.9,90.87,-0.04,-0.01,3.42,-0.22
785.0,2128.7,90.87,-0.05,0.09,4.68,-0.92
784.0,2122.1,89.5,-0.05,-0.06,5.0,1.08
786.0,2112.6,88.12,-0.02,0.03,4.43,0.83
788.0,2095.0,84.73,-0.04,-0.11,3.38,1.6
791.0,2095.0,86.9,-0.06,0.0,3.3,-0.34
791.0,2099.2,86.26,-0.03,0.07,3.39,0.81
792.0,2097.9,86.9,-0.02,-0.01,3.13,0.93
790.0,2107.0,87.01,-0.01,-0.09,2.99,1.1
789.0,2103.1,86.27,-0.04,-0.13,2.5,1.2
786.0,2100.9,86.1,0.0,-0.08,2.48,2.56
782.0,2098.8,85.82,-0.02,-0.02,2.91,3.53
780.0,2096.3,86.38,-0.04,0.0,2.43,2.41
779.0,2098.9,87.57,-0.09,-0.04,2.01,0.13
778.0,2107.2,87.41,0.0,0.02,3.11,-0.27
778.0,2105.5,87.52,-0.04,-0.03,3.85,-0.44
779.0,2099.3,85.96,-0.06,0.06,3.71,-0.44
780.0,2096.4,86.79,-0.03,-0.05,3.57,-0.64
779.0,2104.7,87.28,0.02,0.06,4.15,1.3
780.0,2108.7,87.68,-0.03,0.02,4.31,1.44
781.0,2108.8,87.25,-0.05,-0.05,4.1,-0.63
783.0,2099.2,86.82,-0.03,-0.04,4.15,0.03
784.0,2033.5,86.95,-0.04,-0.04,4.22,-0.21
782.0,1875.4,85.47,-0.02,-0.2,1.93,1.07
775.0,1732.9,84.07,-0.01,-0.13,-0.34,3.43
764.0,1619.3,84.25,0.01,-0.06,-0.8,-0.07
750.0,1589.2,83.69,0.02,-0.02,-1.49,0.1
733.0,1582.4,82.81,0.03,-0.06,-2.57,1.51
718.0,1582.0,83.96,0.0,0.04,-2.16,0.57
702.0,1583.6,84.64,0.01,0.01,-1.27,0.41
687.0,1590.1,85.51,-0.02,-0.05,-1.29,-0.35
673.0,1592.1,85.82,0.0,0.03,-1.22,0.11
658.0,1595.4,85.72,0.0,0.0,-1.48,1.49
646.0,1600.4,86.46,-0.02,0.01,-1.38,2.47
634.0,1614.4,88.47,0.0,0.11,-0.34,3.0
623.0,1617.6,88.96,-0.03,0.02,-1.14,1.22
613.0,1620.7,88.43,-0.04,0.12,-1.02,-1.29
604.0,1609.9,87.05,-0.04,-0.01,-1.98,-2.55
595.0,1601.6,85.51,0.0,0.01,-1.21,-1.01
586.0,1595.8,84.67,0.03,-0.02,-3.09,-1.01
583.0,1610.2,87.64,-0.04,-0.03,-3.28,3.52
579.0,1605.9,86.19,-0.01,0.04,-2.09,12.85
573.0,1590.0,82.68,0.06,0.13,-1.41,19.04
568.0,1577.9,81.51,-0.02,-0.01,-2.13,19.39
563.0,1585.2,84.26,0.0,-0.04,-2.44,19.28
555.0,1578.6,81.73,0.02,0.06,-2.48,19.18
547.0,1577.6,81.66,0.03,0.03,-2.27,19.35
539.0,1576.8,80.84,0.0,0.13,-1.12,20.28
532.0,1566.5,79.56,0.03,-0.08,-1.69,17.04
523.0,1555.7,77.97,0.02,0.12,-2.01,18.03
513.0,1554.1,77.75,-0.01,0.02,-1.83,21.14
504.0,1553.9,78.47,-0.01,0.02,-2.19,21.47
493.0,1549.3,77.2,0.0,-0.07,-3.87,22.27
481.0,1546.6,76.48,0.03,-0.01,-4.48,22.9
466.0,1548.4,76.83,-0.03,0.24,-4.21,22.94
452.0,1549.2,78.46,0.07,0.21,-5.65,24.63
442.0,1541.0,74.85,-0.02,0.19,-5.31,22.21
430.0,1539.7,76.44,0.09,0.13,-5.24,22.09
420.0,1536.4,74.84,-0.05,0.0,-3.99,17.74
408.0,1532.9,74.28,0.05,0.07,-3.04,15.71
397.0,1533.9,74.28,-0.06,0.09,-1.26,13.23
386.0,1530.0,75.63,-0.03,0.02,-2.13,8.29
376.0,1528.4,74.94,0.01,0.1,-1.82,3.89
368.0,1522.5,73.22,0.0,0.01,-1.33,0.88
360.0,1514.6,73.6,0.01,0.16,-0.59,-0.7
355.0,1510.5,72.27,0.01,0.04,-0.36,0.1
350.0,1505.5,70.53,0.0,0.01,-0.16,1.76
346.0,1499.5,70.79,0.02,-0.02,-0.82,0.31
341.0,1493.9,69.6,0.01,0.0,-1.18,0.96
335.0,1492.0,69.3,0.01,-0.01,-2.11,1.35
329.0,1496.4,70.26,0.0,-0.17,-2.72,0.41
321.0,1501.5,71.39,0.0,-0.07,-2.8,4.55
310.0,1502.3,70.08,0.0,0.0,-2.04,12.21
302.0,1499.1,69.38,0.0,0.24,-0.82,13.63
297.0,1494.4,68.67,0.03,0.01,-1.76,19.26
291.0,1497.3,68.17,-0.07,-0.1,-2.08,20.28
282.0,1491.4,69.08,0.06,0.11,-2.98,22.75
272.0,1487.3,66.43,0.04,0.04,-2.78,23.44
259.0,1520.1,66.09,0.02,0.05,-2.99,27.84
248.0,1576.4,67.55,-0.06,0.08,-2.89,24.74
235.0,1608.0,69.88,0.06,0.12,-2.75,22.65
223.0,1606.1,66.49,0.07,0.2,-1.38,18.6
220.0,1608.3,65.56,0.03,0.02,-1.26,16.33
212.0,1602.2,67.01,0.03,0.02,-1.69,15.58
206.0,1604.3,67.14,-0.03,0.13,-1.13,10.0
203.0,1709.7,66.04,-0.01,-0.02,-1.12,4.65
193.0,1781.9,68.19,-0.02,-0.01,-0.16,1.82
188.0,1790.8,67.77,-0.01,0.03,0.31,0.68
182.0,1789.6,67.11,0.04,0.02,-0.21,0.35
183.0,1784.3,67.78,0.02,0.05,-0.3,-2.68
185.0,1785.0,65.84,0.04,-0.05,-1.04,-2.82
185.0,1777.4,64.93,-0.02,-0.08,-1.54,0.48
177.0,1777.0,66.29,0.03,0.09,-1.16,-0.25
174.0,1763.7,65.0,-0.04,0.0,-1.72,-2.31
170.0,1751.8,65.61,0.05,0.09,-1.51,-0.07
164.0,1746.0,64.52,0.01,-0.06,-2.44,-0.93
159.0,1742.4,66.42,0.0,0.02,-2.22,-2.36
148.0,1726.0,66.3,0.06,-0.05,-2.13,-0.57
141.0,1716.3,65.08,-0.02,-0.01,-1.99,-0.63
131.0,1714.0,65.42,0.07,0.1,-1.74,2.74
123.0,1715.8,65.31,0.01,0.08,-1.08,0.08
117.0,1710.1,63.46,0.01,0.03,-2.9,1.63
110.0,1709.6,64.54,-0.03,0.03,-1.85,-0.98
99.0,1706.4,64.8,0.01,0.05,-1.08,-1.76
91.0,1703.3,63.7,-0.02,0.14,0.96,-2.92
85.0,1699.1,63.24,0.04,-0.04,-0.6,0.29
78.0,1696.0,62.42,-0.02,0.02,0.22,-2.66
73.0,1692.0,62.38,0.04,0.02,-0.38,-1.71
68.0,1692.3,61.82,0.02,0.0,-1.04,-2.07
62.0,1691.8,61.22,0.01,0.07,-0.81,-2.15
57.0,1688.4,60.51,0.0,0.1,-1.26,-2.3
52.0,1693.3,62.53,0.0,0.06,-0.93,-0.94
49.0,1692.2,62.06,0.02,-0.12,-2.33,3.44
43.0,1639.1,64.74,0.01,0.06,-1.58,1.75
37.0,1570.4,66.25,0.0,-0.05,-1.68,-1.52
31.0,1459.9,65.33,0.04,-0.06,-2.24,-4.11
23.0,1307.7,64.39,-0.01,0.08,-0.33,-2.05
18.0,1241.2,62.29,0.05,-0.01,-0.2,0.85
11.0,1095.0,60.13,0.01,0.06,1.24,-0.79
8.0,984.5,59.86,0.0,0.09,2.11,2.03
5.0,922.2,58.54,-0.03,-0.08,1.64,-0.35
2.0,876.7,53.22,0.02,0.0,4.49,-3.11
1.0,859.7,49.86,0.02,-0.08,5.12,-0.81
2.0,843.8,51.33,0.04,0.28,6.38,-0.89
2.0,822.5,46.46,0.01,-0.18,4.44,1.2
3.0,819.6,49.64,-0.03,0.14,6.13,1.16
3.0,806.7,45.12,-0.03,0.06,2.59,0.92
3.0,791.3,42.15,-0.02,-0.1,1.58,0.89
3.0,771.6,39.86,0.04,-0.13,1.81,0.89
1.0,747.5,34.09,-0.02,0.01,2.24,1.14
1.0,727.7,28.46,-0.05,0.09,1.81,0.94
1.0,712.2,23.71,-0.03,-0.07,0.85,0.93
1.0,698.7,-1.06,-0.05,0.04,1.04,0.92
1.0,692.0,0.02,0.0,-0.02,1.16,0.96
0.0,691.4,0.0,0.0,0.07,2.48,1.0
2.0,692.3,0.0,-0.03,0.04,1.59,0.94
2.0,701.5,0.0,-0.03,-0.02,1.64,0.94
2.0,698.3,0.0,-0.02,-0.02,1.96,0.99
2.0,737.3,0.0,-0.01,0.01,2.15,1.14
2.0,834.4,0.0,-0.01,0.01,2.1,1.1
2.0,1091.1,0.0,-0.02,-0.03,2.25,1.01
1.0,1565.8,0.0,0.0,-0.05,2.04,1.07
1.0,1764.4,0.0,0.0,0.0,2.11,1.07
1.0,2112.6,0.0,-0.06,0.02,1.97,1.05
1.0,2327.9,0.0,-0.03,0.02,2.32,1.04
1.0,2358.9,0.0,-0.07,-0.01,2.09,1.14
1.0,2374.3,0.0,0.02,0.04,2.33,1.08
2.0,2374.7,0.0,-0.03,-0.02,2.26,1.09
2.0,2378.3,0.0,-0.02,-0.04,2.22,1.22
1.0,2375.2,26.26,-0.01,0.03,2.44,1.1
2.0,2378.3,26.82,0.0,-0.06,2.3,1.31
2.0,2383.4,32.31,-0.01,-0.01,2.87,1.12
2.0,2384.4,33.43,-0.03,0.03,2.97,1.21
0.0,2379.8,36.76,-0.04,0.03,3.6,1.02
0.0,2387.3,36.25,-0.04,-0.01,3.72,1.18
0.0,2386.1,42.13,-0.05,-0.01,3.76,0.98
0.0,2391.5,46.18,0.03,0.1,4.76,1.47
0.0,2395.4,48.48,0.02,0.02,7.13,1.43
4.0,2401.0,48.33,-0.01,-0.02,7.28,-0.31
7.0,2407.1,53.89,-0.03,0.05,7.82,-1.45
12.0,2414.2,57.76,-0.03,0.1,8.32,0.41
20.0,2418.3,59.79,-0.01,0.04,9.12,-0.11
29.0,2412.7,61.09,0.03,0.04,9.7,0.99
39.0,2414.7,59.78,-0.01,0.0,8.8,3.24
46.0,2418.9,60.97,-0.03,-0.11,7.76,1.68
53.0,2412.7,62.04,-0.03,0.0,7.37,-0.42
59.0,2419.4,63.53,0.0,0.1,7.32,-1.18
66.0,2426.6,65.41,-0.04,-0.1,6.37,-2.61
73.0,2421.6,66.27,0.02,-0.05,6.16,1.29
79.0,2432.1,69.55,-0.01,0.17,8.04,0.3
92.0,2440.1,71.23,-0.01,-0.12,7.62,0.85
99.0,2450.3,73.41,-0.02,0.09,8.81,0.53
108.0,2449.2,74.15,-0.03,-0.09,8.16,-2.46
113.0,2457.8,73.45,0.0,-0.05,8.42,0.83
121.0,2448.7,73.76,-0.01,0.01,8.82,1.59
129.0,2459.0,74.48,-0.02,0.03,8.92,2.05
138.0,2454.7,74.73,0.01,0.02,9.05,4.81
148.0,2464.4,75.48,-0.03,0.06,9.25,0.45
159.0,2457.1,76.19,0.02,0.02,9.98,1.38
171.0,2459.5,76.26,0.01,-0.05,10.02,3.13
183.0,2460.5,75.92,-0.03,0.04,10.02,2.66
194.0,2466.6,76.76,-0.05,0.05,10.27,0.82
207.0,2456.4,76.98,-0.02,0.1,10.25,-0.41
219.0,2456.1,76.95,0.01,-0.01,9.62,1.64
232.0,2452.4,74.6,-0.06,-0.09,9.14,2.18
245.0,2457.3,77.1,-0.03,0.02,9.53,0.18
265.0,2457.5,75.94,-0.04,-0.02,9.54,-0.63
274.0,2453.6,74.8,0.01,-0.06,8.94,7.65
284.0,2451.0,74.51,0.04,0.15,8.39,13.85
294.0,2455.4,73.61,-0.06,0.12,7.62,14.95
301.0,2450.8,74.51,0.01,-0.14,6.09,18.18
311.0,2460.1,75.32,0.06,0.08,5.44,22.09
320.0,2465.6,76.05,-0.02,0.05,5.26,18.69
329.0,2469.7,78.71,0.08,0.05,5.99,21.59
338.0,2479.2,79.24,0.03,0.05,6.78,20.26
348.0,2474.3,79.87,0.0,0.1,7.88,21.83
359.0,2478.0,81.17,-0.07,0.14,9.18,18.04
371.0,2478.2,82.85,-0.04,0.02,9.02,17.35
383.0,2484.3,82.33,-0.02,0.07,9.56,19.86
393.0,2485.2,83.07,0.0,0.12,10.18,20.95
405.0,2480.5,80.67,-0.02,-0.03,10.66,20.59
415.0,2478.8,79.52,-0.05,0.05,11.17,19.12
425.0,2471.1,78.61,0.0,0.03,11.34,19.46
437.0,2461.3,77.28,-0.04,-0.02,11.71,19.2
451.0,2460.9,77.37,-0.02,0.18,12.33,17.22
463.0,2455.3,77.59,-0.05,0.04,12.08,16.79
476.0,2458.7,76.58,-0.04,0.07,12.24,18.51
492.0,2446.9,75.47,-0.05,0.0,11.34,16.91
507.0,2444.6,74.42,-0.05,-0.05,10.85,16.57
519.0,2451.6,74.82,-0.01,0.0,10.52,17.91
531.0,2448.4,75.04,0.02,-0.03,9.73,15.0
540.0,2451.0,73.2,0.04,0.09,9.84,10.56
559.0,2448.5,73.61,-0.05,-0.01,10.02,1.85
569.0,2442.0,74.21,-0.05,-0.02,9.0,12.33
577.0,2443.2,74.26,0.0,-0.15,8.37,25.21
580.0,2444.9,76.07,-0.02,0.04,7.76,23.73
585.0,2456.2,75.89,0.03,0.24,7.4,24.17
596.0,2456.3,74.05,0.07,0.29,10.04,28.31
611.0,2455.0,73.6,0.03,0.21,11.43,24.53
628.0,2445.1,73.38,0.03,0.06,10.89,26.44
645.0,2439.6,71.97,0.0,0.05,10.96,29.31
659.0,2439.7,71.99,0.03,-0.01,9.43,26.11
670.0,2444.2,70.78,0.07,-0.03,8.31,23.84
681.0,2438.0,70.27,0.01,-0.01,8.88,19.93
692.0,2436.0,73.13,-0.05,-0.02,8.65,14.55
697.0,2442.2,75.62,-0.02,0.0,9.06,13.27
702.0,2445.9,74.92,-0.05,-0.03,9.79,12.27
707.0,2442.3,74.82,-0.06,-0.02,9.58,14.01
711.0,2437.8,74.06,-0.01,0.06,9.37,13.32
717.0,2445.7,75.62,-0.04,0.04,8.89,13.68
724.0,2455.0,76.59,-0.01,-0.12,8.75,12.73
726.0,2447.1,75.67,-0.05,-0.18,7.26,8.96
726.0,2446.2,75.82,-0.02,0.0,5.57,5.12
724.0,2448.4,75.87,0.0,0.13,7.13,1.36
726.0,2451.4,75.65,-0.01,0.09,8.69,3.61
732.0,2457.5,77.6,-0.02,0.13,10.04,3.9
743.0,2458.9,78.58,0.01,0.0,9.77,1.44
752.0,2453.5,77.13,0.0,-0.14,8.5,2.09
764.0,2446.9,77.93,-0.01,0.06,10.01,1.37
773.0,2398.5,77.2,0.02,-0.01,9.21,2.7
788.0,2309.3,79.04,0.01,-0.13,4.67,2.67
788.0,2263.6,78.83,-0.02,-0.06,3.59,-0.25
787.0,2206.2,79.14,-0.01,-0.09,3.54,-0.22
788.0,2189.7,81.13,-0.02,0.11,4.72,-0.36
790.0,2175.5,80.91,-0.08,0.03,4.56,0.29
792.0,2159.4,80.33,0.02,0.0,4.44,3.41
793.0,2172.3,83.19,-0.01,0.03,4.3,-0.36
798.0,2170.1,83.26,-0.06,0.01,4.77,-1.35
801.0,2170.7,82.06,0.01,-0.07,5.28,0.75
802.0,2163.4,80.32,-0.05,0.02,5.03,0.27
803.0,2160.0,81.4,-0.08,0.09,5.37,0.46
805.0,2170.4,81.24,-0.03,0.01,4.37,-3.31
806.0,2167.9,82.65,0.0,0.06,3.87,-3.89
808.0,2169.4,82.67,-0.01,-0.01,3.79,-0.75
809.0,2172.4,83.49,-0.02,0.03,4.11,1.54
811.0,2174.6,83.99,-0.05,-0.05,3.79,0.05
813.0,2153.8,84.4,-0.01,-0.11,3.63,-0.75
813.0,2124.3,84.21,-0.02,0.09,3.54,-2.21
815.0,2124.6,85.14,-0.03,-0.13,2.86,-0.18
815.0,2127.8,86.78,-0.03,0.1,3.43,-2.14
816.0,2127.2,85.84,0.0,-0.15,2.68,-2.11
812.0,1870.4,85.37,-0.04,-0.37,0.82,-3.31
805.0,1670.9,84.63,0.01,0.05,1.33,0.79
796.0,1581.6,83.44,-0.03,-0.29,-1.22,3.14
781.0,1564.1,85.65,-0.02,-0.12,-3.12,1.64
764.0,1560.4,84.51,0.0,0.05,-2.82,1.24
746.0,1563.3,85.32,-0.02,0.02,-3.16,1.24
730.0,1572.7,86.62,-0.02,0.08,-2.6,0.73
716.0,1574.8,86.69,0.0,0.01,-2.82,0.51
702.0,1588.3,88.25,0.0,0.11,-1.27,1.24
693.0,1584.8,86.69,-0.01,0.04,-1.22,-0.16
684.0,1581.1,86.36,-0.01,-0.07,-1.44,0.35
675.0,1571.9,85.91,-0.05,0.0,-1.26,-0.62
667.0,1561.8,84.28,0.0,0.0,-1.34,0.76
658.0,1555.1,82.85,-0.03,-0.02,-1.9,1.65
648.0,1546.5,81.65,0.0,0.01,-2.48,2.0
637.0,1547.5,82.27,-0.01,0.08,-3.03,1.58
627.0,1543.3,80.97,-0.06,-0.03,-3.8,4.32
615.0,1543.8,82.3,0.02,0.06,-3.2,11.14
604.0,1541.4,80.21,0.03,0.07,-2.56,16.88
593.0,1540.3,80.41,0.03,0.0,-2.7,20.9
581.0,1544.3,81.02,0.03,0.0,-3.02,21.31
568.0,1548.3,80.69,0.01,0.29,-3.54,20.16
557.0,1544.0,79.61,0.03,0.04,-5.55,22.49
547.0,1551.8,81.46,0.02,0.21,-5.0,21.92
538.0,1567.4,84.19,0.04,0.09,-4.04,22.1
531.0,1560.8,81.72,0.03,0.12,-4.08,23.54
525.0,1549.8,78.31,0.06,-0.13,-3.72,22.43
515.0,1544.5,79.69,0.0,0.04,-2.66,23.99
503.0,1539.4,78.57,0.01,0.08,-2.58,24.76
491.0,1524.0,76.34,0.05,0.16,-2.78,24.95
478.0,1515.8,75.51,0.04,0.12,-2.66,23.87
467.0,1507.5,73.86,0.05,0.08,-2.92,21.71
457.0,1503.3,74.01,0.04,0.08,-2.77,20.59
446.0,1499.6,73.81,-0.01,0.01,-3.03,19.7
433.0,1497.7,74.59,0.01,0.03,-3.37,14.35
418.0,1497.8,74.93,0.01,0.07,-3.96,5.69
405.0,1489.0,72.45,-0.03,-0.05,-4.99,-0.29
389.0,1487.2,73.84,-0.01,-0.05,-5.56,-2.56
363.0,1491.8,74.34,-0.01,0.05,-3.81,0.45
352.0,1498.5,75.71,0.0,0.0,-3.93,-0.58
340.0,1487.8,72.31,0.01,0.03,-3.75,1.07
328.0,1484.3,72.75,0.0,0.1,-2.99,4.22
318.0,1487.4,72.49,0.03,-0.06,-3.54,5.42
308.0,1507.0,71.61,0.0,-0.01,-3.58,6.42
298.0,1514.2,72.16,0.02,0.05,-3.39,8.87
289.0,1513.8,70.64,0.03,0.09,-3.32,12.8
282.0,1511.6,70.59,0.0,0.15,-3.35,15.82
277.0,1522.7,72.04,0.08,0.06,-3.98,19.26
273.0,1539.5,73.3,0.01,-0.16,-4.27,23.23
268.0,1542.7,73.44,0.0,0.02,-3.04,24.96
262.0,1535.8,72.22,0.05,0.01,-3.53,22.92
246.0,1529.8,69.46,0.03,0.01,-3.48,23.24
232.0,1528.6,70.38,0.0,0.15,-3.45,21.15
221.0,1548.5,70.17,0.07,0.08,-3.39,20.2
215.0,1568.4,69.0,0.02,0.17,-2.66,17.95
203.0,1587.8,68.82,0.06,0.05,-2.03,13.91
195.0,1590.8,67.13,0.04,0.03,-1.61,13.11
186.0,1586.9,66.78,0.05,0.0,-2.08,11.59
183.0,1587.0,67.81,0.01,0.13,-0.67,9.16
177.0,1582.7,66.11,0.02,0.04,-0.35,5.01
169.0,1604.4,64.25,0.04,0.05,0.32,0.14
164.0,1600.6,63.5,-0.03,0.04,-0.11,-1.52
160.0,1597.0,64.31,-0.01,0.14,0.36,-2.78
158.0,1605.1,65.56,-0.16,0.08,-0.83,-2.83
158.0,1595.4,64.63,0.06,-0.04,-0.35,-2.16
154.0,1593.4,63.1,0.07,-0.03,-0.47,-0.09
150.0,1595.8,62.42,0.02,-0.01,-1.07,0.18
145.0,1596.9,63.24,0.02,-0.05,-1.76,3.42
136.0,1597.9,63.87,0.06,-0.02,-0.8,1.07
132.0,1604.8,65.21,0.04,-0.06,-1.63,1.07
125.0,1598.3,64.59,0.01,-0.04,-1.9,2.82
118.0,1591.4,64.74,0.02,-0.02,-0.54,-0.26
111.0,1589.7,64.78,0.01,0.04,-0.03,-2.29
103.0,1584.8,64.36,-0.03,0.12,0.29,-4.04
103.0,1579.8,63.44,0.03,-0.01,0.16,-2.02
97.0,1577.7,62.4,0.01,-0.02,0.14,-1.23
90.0,1577.0,62.46,0.02,0.08,-0.04,-1.77
77.0,1564.1,59.51,0.02,0.08,0.11,-1.46
71.0,1563.1,59.56,0.03,0.1,-0.01,1.04
65.0,1565.9,59.32,0.0,0.07,-0.82,-0.01
60.0,1568.2,59.5,0.0,-0.16,0.03,-5.01
54.0,1565.3,58.8,0.04,-0.08,0.93,-0.7
48.0,1561.3,56.93,0.01,0.14,0.99,-0.27
43.0,1567.6,56.27,0.06,-0.05,0.66,-0.15
37.0,1588.1,57.36,-0.01,0.04,0.81,-4.0
31.0,1590.4,55.51,0.03,-0.01,1.22,-2.61
26.0,1588.5,54.82,0.02,0.06,2.13,-1.89
23.0,1589.2,53.26,-0.04,0.13,3.25,-3.18
21.0,1583.6,53.87,0.09,-0.13,1.88,-2.48
17.0,1522.5,54.24,0.02,0.06,3.16,-1.25
14.0,1427.1,55.38,-0.01,-0.04,2.55,-1.16
10.0,1123.9,54.11,0.03,-0.08,1.31,0.04
3.0,958.2,53.55,0.03,-0.05,2.42,0.19
0.0,925.9,47.49,-0.07,-0.27,2.91,1.77
0.0,1079.3,51.72,0.07,-0.2,6.09,2.36
2.0,1431.7,43.8,0.02,0.05,9.24,-0.49
4.0,2141.1,44.29,-0.04,0.05,8.92,-3.52
6.0,2351.9,46.14,-0.01,-0.05,7.65,-0.71
8.0,2388.5,50.21,-0.02,-0.04,7.9,2.97
10.0,2394.2,50.18,0.0,-0.04,8.39,3.83
14.0,2398.9,48.91,-0.02,0.07,8.83,0.4
19.0,2399.6,52.78,0.05,-0.14,6.62,1.66
21.0,2399.1,53.52,-0.01,-0.09,6.13,-0.62
21.0,2401.6,53.89,0.02,-0.03,6.56,1.85
20.0,2415.5,56.56,0.03,0.0,6.22,-0.79
21.0,2412.0,56.85,0.05,-0.14,4.95,-4.17
20.0,2416.1,57.2,0.0,0.13,5.3,-3.76
26.0,2432.4,64.47,0.02,0.03,6.62,-2.2
31.0,2434.6,66.11,0.02,0.01,6.41,0.79
37.0,2441.5,68.8,-0.01,0.02,6.51,-0.21
42.0,2450.7,70.89,-0.01,-0.03,7.2,-3.18
49.0,2451.4,71.44,0.04,0.22,11.27,-1.11
63.0,2451.3,71.19,0.03,-0.1,11.34,-0.7
78.0,2446.5,72.48,-0.06,0.03,11.01,-4.55
94.0,2453.1,71.84,0.02,0.13,12.38,0.01
112.0,2452.7,71.43,0.0,-0.19,12.01,-0.85
129.0,2453.8,73.25,0.0,-0.2,10.93,-0.45
141.0,2450.7,73.51,-0.03,-0.12,10.55,0.1
152.0,2453.1,74.06,-0.02,-0.02,10.66,0.14
160.0,2445.9,72.19,-0.04,0.0,10.13,2.45
169.0,2449.5,72.52,-0.03,-0.08,9.22,1.7
178.0,2444.5,72.34,0.0,-0.01,9.33,0.74
187.0,2448.4,71.62,-0.07,0.11,9.25,-1.86
202.0,2441.8,72.27,0.06,-0.02,9.68,2.82
215.0,2448.1,72.18,0.01,0.12,11.38,3.83
231.0,2452.0,73.86,0.01,0.1,13.49,1.02
269.0,2455.5,73.56,0.01,-0.14,13.22,-0.65
292.0,2443.8,71.89,-0.01,0.05,13.78,-3.14
310.0,2449.6,71.78,-0.03,-0.06,13.79,-2.16
328.0,2434.2,71.48,-0.03,-0.05,13.82,-1.42
346.0,2434.0,69.8,0.03,-0.28,12.58,1.72
372.0,2430.9,69.36,0.0,-0.05,11.96,-0.3
384.0,2429.4,68.66,-0.01,-0.11,11.1,-0.16
394.0,2431.7,68.53,0.0,-0.01,10.5,0.7
403.0,2425.4,70.33,-0.04,-0.09,9.78,1.09
409.0,2429.0,70.33,-0.03,-0.03,9.39,4.3
415.0,2435.1,70.47,-0.02,0.03,9.17,4.94
420.0,2434.5,72.04,0.0,0.05,10.17,4.8
429.0,2433.5,70.1,-0.01,-0.02,10.12,5.1
439.0,2430.6,72.32,-0.05,0.04,10.73,4.23
450.0,2439.9,73.24,-0.03,-0.02,10.72,2.76
461.0,2435.7,72.85,-0.09,-0.08,10.93,2.59
472.0,2437.7,74.31,-0.05,0.01,11.37,2.78
482.0,2446.0,74.83,-0.07,-0.04,11.79,2.1
494.0,2444.2,74.39,-0.04,0.0,12.39,1.51
505.0,2438.1,72.03,-0.06,0.03,12.15,1.02
519.0,2433.8,71.11,-0.09,0.01,10.83,-0.52
535.0,2433.0,72.41,0.0,-0.01,10.84,-0.82
550.0,2433.2,71.31,-0.07,0.05,11.29,-1.02
566.0,2430.5,70.77,0.02,0.09,11.76,2.56
583.0,2428.8,69.13,-0.07,-0.1,11.92,13.8
598.0,2423.6,70.47,-0.01,0.0,11.79,17.41
623.0,2429.0,66.53,0.01,-0.04,10.61,18.89
633.0,2419.1,66.15,-0.03,-0.06,10.66,20.73
641.0,2419.5,67.43,-0.05,-0.1,10.42,18.05
645.0,2424.0,66.75,-0.03,-0.06,10.0,20.14
645.0,2423.9,68.17,-0.04,0.15,10.27,19.97
649.0,2425.6,70.14,-0.01,0.1,10.47,19.59
655.0,2427.5,71.26,-0.03,0.09,11.57,20.38
667.0,2436.2,71.83,-0.01,-0.03,11.61,21.45
673.0,2433.0,71.9,-0.04,0.11,11.4,20.98
680.0,2433.4,71.68,-0.01,0.02,11.05,20.05
699.0,2425.4,71.71,-0.03,-0.07,10.51,19.41
706.0,2428.5,71.22,-0.05,-0.03,9.67,19.52
710.0,2434.3,71.56,-0.01,0.03,9.32,19.0
717.0,2430.8,72.37,-0.01,0.08,10.84,16.4
726.0,2436.6,72.8,-0.05,0.06,11.88,15.86
736.0,2437.4,73.63,-0.04,-0.03,11.22,15.18
745.0,2439.8,74.06,-0.04,-0.03,10.9,15.36
754.0,2436.3,73.22,0.0,0.02,10.79,11.22
